speaker_id,speeches,party_id,party_name,county,orientation,sex,x0,x1,cluster,speeches_cleaned
#RivoltaErica,Mr President the Budget Committee was able to draw up draft law No 2668 at 12 noon on Tuesday The general debate began and it was found that it was impossible to reach the vote on the mandate to the rapporteur So we are going back to the House for the discussion of the amendments In the consultative session the Budget Committee gave a non -obstacle opinion on the text,#group.L-SP,Lega-Salvini Premier,IT,#orientation.RRF,F,-40.293507,-3.6356072,40,mr president budget committee able draw draft law 2668 12 noon tuesday general debate began found impossible reach vote mandate rapporteur going back house discussion amendments consultative session budget committee gave non -obstacle opinion text
#LaRussaIgnazio,The general debate is closed I shall refer the following to another session of the draft law,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-38.025066,0.49589887,40,general debate closed shall refer following another session draft law
#LaRussaIgnazio,The next item is the debate on draft law No 2588 which has already been approved by the House of Deputies I would ask the President of the Commission Senator Girotto to report on the work of the Commissions,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-42.80672,-4.939535,40,next item debate draft law 2588 already approved house deputies would ask president commission senator girotto report work commissions
#LaRussaIgnazio,Ladies and gentlemen in relation to Senator Girotto 's report the draft law No 2588 since the examination has not been completed in the Commissions meeting will be discussed in the text transmitted by the Chamber of Deputies without report pursuant to Rule 44 3 of the Rules of Procedure Senator Nencini is enlisted to speak You have the right to do so,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-45.599052,-3.606799,40,ladies gentlemen relation senator girotto 's report draft law 2588 since examination completed commissions meeting discussed text transmitted chamber deputies without report pursuant rule 44 3 rules procedure senator nencini enlisted speak right
#LaRussaIgnazio,The next item is the debate on draft law No 2536 already approved by the House of Deputies The rapporteur Senator Parrini has requested authorisation to carry out the oral report No comments were made and the request was accepted I therefore call the rapporteur,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-43.405674,-0.50708485,40,next item debate draft law 2536 already approved house deputies rapporteur senator parrini requested authorisation carry oral report comments made request accepted therefore call rapporteur
#LaRussaIgnazio,The general debate is closed As established by the Conference of Leaders I refer the continuation of the discussion of the draft law to another sitting,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-37.980488,0.7123981,40,general debate closed established conference leaders refer continuation discussion draft law another sitting
#LaRussaIgnazio,The next item is the continuation of the debate on draft law Nos. 2595 and 2119 I would remind you that at yesterday 's sitting the rapporteur carried out the oral report and that the general discussion and examination of the articles of draft law No 2595 in the text approved by the House of Deputies took place He asked the government representative to intervene You have the right to do so,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-41.584583,-2.5626202,40,next item continuation debate draft law nos. 2595 2119 would remind yesterday 's sitting rapporteur carried oral report general discussion examination articles draft law 2595 text approved house deputies took place asked government representative intervene right
#LaRussaIgnazio,I communicate that on 22 February the following draft law was transmitted by the Chamber of Deputies Conversion to law with amendments to Decree Law 30 December 2021 n 228 laying down urgent provisions on legislative terms 2536,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-41.955353,-3.578122,40,communicate 22 february following draft law transmitted chamber deputies conversion law amendments decree law 30 december 2021 n 228 laying urgent provisions legislative terms 2536
#LaRussaIgnazio,The next item is the debate on draft law No 2390 The report has been printed and distributed I would ask the rapporteur Senator Parrini whether he intends to supplement it,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-41.578964,0.22915031,40,next item debate draft law 2390 report printed distributed would ask rapporteur senator parrini whether intends supplement
#LaRussaIgnazio,The next item is the debate on the draft law n° 1371 already approved by the House of Deputies The rapporteur Senator Vattuone has requested authorisation to carry out the oral report No comments were made and the request was accepted I therefore call the rapporteur,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-43.001667,-0.117087804,40,next item debate draft law n° 1371 already approved house deputies rapporteur senator vattuone requested authorisation carry oral report comments made request accepted therefore call rapporteur
