speaker_id,speeches,party_id,party_name,county,orientation,sex,x0,x1,cluster,speeches_cleaned
#LaRussaIgnazio,The general debate is closed I call the rapporteur Senator Rojc,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-39.32862,11.7373085,35,general debate closed call rapporteur senator rojc
#LaRussaIgnazio,There are no members to speak in general debate,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-41.41451,12.172616,35,members speak general debate
#LaRussaIgnazio,I must say that the statements made by my colleagues in the Movimento 5 Star Group have however been respectful of their prerogatives they can express their views on the proposals of the rapporteurs and their statements cannot be stigmatized in one way or another as unconstitutional,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-41.195602,8.001706,35,must say statements made colleagues movimento 5 star group however respectful prerogatives express views proposals rapporteurs statements cannot stigmatized one way another unconstitutional
#LaRussaIgnazio,Thank you Senator I will tell the President of the Senate that more than I am entitled to speak I must say in fact that the agenda does not commit to spending that amount which you have reported by a specific date I say that because I was present in the Commission However you have not entered into the agenda but you have put a question of the Rules of Procedure which I refer to the President of the Senate which will have to be evaluated,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-44.149464,4.9988146,35,thank senator tell president senate entitled speak must say fact agenda commit spending amount reported specific date say present commission however entered agenda put question rules procedure refer president senate evaluated
#LaRussaIgnazio,The general debate is closed I call the rapporteur Senator Ripamonti,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-39.398136,11.699395,35,general debate closed call rapporteur senator ripamonti
#LaRussaIgnazio,The next item is the resolution Doc. XXIV No 64 The report has already been printed and distributed He asked to speak in order to supplement the written report Senator Bergesio You have the right to do so,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-43.929672,6.8629584,35,next item resolution doc. xxiv 64 report already printed distributed asked speak order supplement written report senator bergesio right
#LaRussaIgnazio,The debate is closed I would like to say that the text of the resolution already adopted by the 9th Standing Commission has been presented with the G1 agenda by the Natural Senator and other senators and the G2 agenda by Senator Quarto and by other senators whose texts are being distributed The rapporteur Senator Bergesio does not intend to speak in his reply I call on the Government representative to speak on the resolution already adopted by the 9th Permanent Commission and on the agenda presented,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-38.593616,8.902869,35,debate closed would like say text resolution already adopted 9th standing commission presented g1 agenda natural senator senators g2 agenda senator quarto senators whose texts distributed rapporteur senator bergesio intend speak reply call government representative speak resolution already adopted 9th permanent commission agenda presented
#LaRussaIgnazio,The next item is the debate on document LVII bis No 6 The rapporteur Senator Pesco has requested authorisation to carry out the oral report No comments were received the request was accepted I therefore call the rapporteur,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-42.27252,5.6503596,35,next item debate document lvii bis 6 rapporteur senator pesco requested authorisation carry oral report comments received request accepted therefore call rapporteur
#LaRussaIgnazio,I recall that pursuant to article 6 paragraph 3 of Law n. 243 of 2012 the resolution by which each Chamber authorizes the use of debt is adopted by an absolute majority of the respective members As agreed by the Conference of Leaders the final explanations of vote on the motions for resolutions will be taken directly I would like to inform you that a motion for a resolution has been tabled by Senators Manca Ferrero Dell Olio Modena Errani Conzatti Presutto Steger and Calandrini whose text is being distributed I would ask the representative of the Government to give an opinion on the motion for a resolution tabled,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-37.501575,8.405454,35,recall pursuant article 6 paragraph 3 law n. 243 2012 resolution chamber authorizes use debt adopted absolute majority respective members agreed conference leaders final explanations vote motions resolutions taken directly would like inform motion resolution tabled senators manca ferrero dell olio modena errani conzatti presutto steger calandrini whose text distributed would ask representative government give opinion motion resolution tabled
#CalderoliRoberto,The next item is the joint debate on documents VIII 9 Report of Senate revenue and expenditure for the financial year 2021 and 10 Project of Senate internal budget for the financial year 2022 The rapporteur Senator Pesco has requested authorisation to carry out the oral report No comments were made and the request was accepted I therefore call the rapporteur,#group.L-SP,Lega-Salvini Premier,IT,#orientation.RRF,M,-42.94544,5.1483383,35,next item joint debate documents viii 9 report senate revenue expenditure financial year 2021 10 project senate internal budget financial year 2022 rapporteur senator pesco requested authorisation carry oral report comments made request accepted therefore call rapporteur
