speaker_id,speeches,party_id,party_name,county,orientation,sex,x0,x1,cluster,speeches_cleaned
#MireiaBorrásPabón,President I 'm explaining,#party.Vox,Vox,ES,#orientation.RRF,F,-5.0372024,12.314561,12,president 'm explaining
#MireiaBorrásPabón,I 'm explaining why this motion,#party.Vox,Vox,ES,#orientation.RRF,F,-5.435029,13.062717,12,'m explaining motion
#JulioUtrillaCano,Thank you President nothing more,#party.Vox,Vox,ES,#orientation.RRF,M,2.3698661,14.316252,12,thank president nothing
#PatriciaRuedaPerelló,I 'm not withdrawing it Your Honor,#party.Vox,Vox,ES,#orientation.RRF,F,-10.365314,14.697677,12,'m withdrawing honor
#PatriciaRuedaPerelló,You 're coercing me you 're taking me away,#party.Vox,Vox,ES,#orientation.RRF,F,-10.313604,14.919309,12,'re coercing 're taking away
#PatriciaRuedaPerelló,It 's very unfair,#party.Vox,Vox,ES,#orientation.RRF,F,-8.56904,10.701233,12,'s unfair
#PatriciaRuedaPerelló,and love can do anything,#party.Vox,Vox,ES,#orientation.RRF,F,-7.52569,15.864161,12,love anything
#JoséMaríaFigaredoÁlvarezSala,No no,#party.Vox,Vox,ES,#orientation.RRF,M,-5.060231,16.77752,12,
#RocíoDeMeerMéndez,I 'm done Mr. President If they ever close their policy manuals stop doing the dirty work to the mafias and the powerful and go out on the street they 'll see we 're right Thank you so much,#party.Vox,Vox,ES,#orientation.RRF,F,0.055168107,11.984659,12,'m done mr. president ever close policy manuals stop dirty work mafias powerful go street 'll see 're right thank much
#RocíoDeMeerMéndez,It 's over Mr. President And you know what it is Do you know why you say these expressions Because the voice of the streets of the parks of the neighborhoods of Villaverde of Vic of Ejido of Usera,#party.Vox,Vox,ES,#orientation.RRF,F,-1.5195382,8.878881,12,'s mr. president know know say expressions voice streets parks neighborhoods villaverde vic ejido usera
#RocíoDeMeerMéndez,It 's over Mr. President,#party.Vox,Vox,ES,#orientation.RRF,F,-2.1997793,10.24998,12,'s mr. president
#RocíoDeMeerMéndez,It 's over Mr. President Thank you very much The nation is deeply uncomfortable for you because at a time when we believe that everything is chosen nations like the family like nature like history remind us that the most beautiful things in this world are superior to ourselves and to our desires Thank you so much,#party.Vox,Vox,ES,#orientation.RRF,F,2.402285,14.371369,12,'s mr. president thank much nation deeply uncomfortable time believe everything chosen nations like family like nature like history remind us beautiful things world superior desires thank much
#RocíoDeMeerMéndez,No Mr. President,#party.Vox,Vox,ES,#orientation.RRF,F,-2.9415455,11.573579,12,mr. president
