speaker_id,speeches,party_id,party_name,county,orientation,sex,x0,x1,cluster,speeches_cleaned
#LaRussaIgnazio,"Senator Nugnes amendments would lapse if no one made them their own CRUCIOLI CAL Alt PC IDV Mr. President I 'll make them my own PRESIDENT The debate is closed Good thing I reminded him then I refer to the vote by simultaneous ballot of amendment 4,300 tabled by Senator Nugnes and done by Senator Crucioli The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4301 tabled by Senator La Mura and other senators The vote was followed The Senate does n't approve See Annex B I would like to refer to the roll call vote by simultaneous ballot of amendment 4302 tabled by Senator La Mura and other senators The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4.303 tabled by Senator Nugnes and made by Senator Crucioli The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4,304 tabled by Senator Angrisani and other senators The vote was followed The Senate does n't approve See Annex B I would like to refer to the roll call vote by a simultaneous vote on Amendment 4.305 tabled by Senator La Mura and other senators The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4306 tabled by Senator Nugnes and made by Senator Crucioli The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4,307 tabled by Senator Nugnes and made by Senator Crucioli The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4.308 tabled by Senator La Mura and other senators The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4.309 tabled by Senator La Mura and other senators The vote was followed The Senate does n't approve See Annex B I would like to refer to the nominal vote by simultaneous ballot of amendment 4.310 tabled by Senator Nugnes and made by Senator Crucioli The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4.311 tabled by Senator Nugnes and made by Senator Crucioli The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4.312 tabled by Senator Nugnes and made by Senator Crucioli The vote was followed The Senate does n't approve See Annex B In view of the contrary opinion expressed by the 5th Commission under Article 81 of the Constitution amendment 4.313 is inadmissible I refer to the vote by simultaneous ballot of amendment 4.314 tabled by Senator La Mura and other senators The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4.315 tabled by Senator La Mura and other senators The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4.316 tabled by Senator Angrisani and other senators The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4.317 tabled by Senator Angrisani and other senators The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4.318 tabled by Senator La Mura and other senators The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 4.319 tabled by Senator Angrisani and other senators The vote was followed The Senate does n't approve See Annex B I would like to refer to the roll call vote by simultaneous ballot of amendment 4.20 tabled by Senator La Mura and other senators The vote was followed The Senate does n't approve See Annex B We shall now proceed to the vote on Rule 4",#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-29.694841,-34.85443,13,"senator nugnes amendments would lapse one made crucioli cal alt pc idv mr. president 'll make president debate closed good thing reminded refer vote simultaneous ballot amendment 4,300 tabled senator nugnes done senator crucioli vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4301 tabled senator la mura senators vote followed senate n't approve see annex b would like refer roll call vote simultaneous ballot amendment 4302 tabled senator la mura senators vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4.303 tabled senator nugnes made senator crucioli vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4,304 tabled senator angrisani senators vote followed senate n't approve see annex b would like refer roll call vote simultaneous vote amendment 4.305 tabled senator la mura senators vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4306 tabled senator nugnes made senator crucioli vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4,307 tabled senator nugnes made senator crucioli vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4.308 tabled senator la mura senators vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4.309 tabled senator la mura senators vote followed senate n't approve see annex b would like refer nominal vote simultaneous ballot amendment 4.310 tabled senator nugnes made senator crucioli vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4.311 tabled senator nugnes made senator crucioli vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4.312 tabled senator nugnes made senator crucioli vote followed senate n't approve see annex b view contrary opinion expressed 5th commission article 81 constitution amendment 4.313 inadmissible refer vote simultaneous ballot amendment 4.314 tabled senator la mura senators vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4.315 tabled senator la mura senators vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4.316 tabled senator angrisani senators vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4.317 tabled senator angrisani senators vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4.318 tabled senator la mura senators vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 4.319 tabled senator angrisani senators vote followed senate n't approve see annex b would like refer roll call vote simultaneous ballot amendment 4.20 tabled senator la mura senators vote followed senate n't approve see annex b shall proceed vote rule 4"
#LaRussaIgnazio,I refer to the roll call vote by simultaneous ballot of the agenda G34.1 tabled by Senators Vanin and Croatti The vote was followed The Senate approves See Annex B We shall now proceed to the examination of the amendments to Article 35 of the Decree Law which are described I would like to refer to the vote by a simultaneous vote on Amendment 35.0.1 text 2 tabled by the Commissions The vote was followed The Senate approves See Annex B Having been requested I would like to refer to the vote by a simultaneous ballot of the first part of Amendment 35.0.2 tabled by Senator De Falco on which the 5th Commission gave an opinion contrary to Article 81 of the Constitution to the following words Working Report The vote was followed The Senate does n't approve See Annex B The remaining part and amendment 35.0.2 a are therefore excluded We now come to the examination of the additional amendment to Article 36 of the Decree Law which is intended to be explained I refer to the vote by simultaneous ballot of amendment 36.0.1 tabled by Senator Sbrana and other senators The vote was followed The Senate does n't approve See Annex B We shall now proceed to the examination of the amendments to Article 37 of the Decree Law which are described Having been requested I would like to refer to the roll call vote by simultaneous ballot of Amendment 37.0.1 tabled by Senator Sbrana and other senators on which the 5th Commission gave an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B Having been requested I would like to refer to the roll call vote by simultaneous ballot of Amendment 37.0.2 tabled by Senator Sbrana and other senators on which the 5th Commission has expressed an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B Having been requested I would like to refer to the roll call vote by simultaneous ballot of Amendment 37.0.3 tabled by Senator Sbrana and other senators on which the 5th Commission gave an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B I would like to refer to the roll call vote by a simultaneous vote on Amendment 37.0.6 tabled by the Commissions The vote was followed The Senate approves See Annex B We shall now proceed to the vote on Amendment 37.0.7 text 2,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-36.574234,-33.221363,13,refer roll call vote simultaneous ballot agenda g34.1 tabled senators vanin croatti vote followed senate approves see annex b shall proceed examination amendments article 35 decree law described would like refer vote simultaneous vote amendment 35.0.1 text 2 tabled commissions vote followed senate approves see annex b requested would like refer vote simultaneous ballot first part amendment 35.0.2 tabled senator de falco 5th commission gave opinion contrary article 81 constitution following words working report vote followed senate n't approve see annex b remaining part amendment 35.0.2 therefore excluded come examination additional amendment article 36 decree law intended explained refer vote simultaneous ballot amendment 36.0.1 tabled senator sbrana senators vote followed senate n't approve see annex b shall proceed examination amendments article 37 decree law described requested would like refer roll call vote simultaneous ballot amendment 37.0.1 tabled senator sbrana senators 5th commission gave opinion contrary article 81 constitution vote followed senate n't approve see annex b requested would like refer roll call vote simultaneous ballot amendment 37.0.2 tabled senator sbrana senators 5th commission expressed opinion contrary article 81 constitution vote followed senate n't approve see annex b requested would like refer roll call vote simultaneous ballot amendment 37.0.3 tabled senator sbrana senators 5th commission gave opinion contrary article 81 constitution vote followed senate n't approve see annex b would like refer roll call vote simultaneous vote amendment 37.0.6 tabled commissions vote followed senate approves see annex b shall proceed vote amendment 37.0.7 text 2
#LaRussaIgnazio,I would like to refer to the vote by a simultaneous vote on Amendment 38.3 text 3 tabled by the Commissions The vote was followed The Senate approves See Annex B Having been requested to do so I would like to call for a simultaneous vote on the first part of Amendment 38.4 tabled by Senator Angrisani and other senators until the words 2022 on which the 5th Commission has expressed an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B The remaining part and amendment 38.5 are therefore excluded As a request has been made I call for a simultaneous vote on the first part of Amendment 38.6 tabled by Senator Granato and other Senators until the words are are deleted on which the 5th Commission has expressed an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B The remaining part and amendment 38.7 are therefore excluded I would like to refer to the roll call vote by simultaneous ballot of amendment 38.8 tabled by Senator Granato and other senators The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 38.11 tabled by Senators Causin and Pacific The vote was followed The Senate does n't approve See Annex B Having been requested I would like to refer to the roll call vote by simultaneous ballot of amendment 38.19 tabled by Senators Russo and Vaccaro on which the 5th Commission gave an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B Having been requested I would like to refer to the roll call vote by simultaneous ballot of amendment 38.201 tabled by Senator Iannone and other senators on which the 5th Commission gave an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B Having been accepted by the Government the G38.1 agenda will not be put to the vote I refer to the vote by simultaneous ballot of amendment 38.0.2 tabled by Senators Causin and Pacific The vote was followed The Senate does n't approve See Annex B We shall now proceed to the examination of the amendment to Article 39 of the Decree Law which is intended to be presented I would like to refer to the roll call vote by a simultaneous vote on Amendment 39.0.1 tabled by the Commissions The vote was followed The Senate approves See Annex B We shall now proceed to the examination of the amendments to Article 41 of the Decree Law which are described I would like to refer to the vote by a simultaneous vote on Amendment 41.0.1 text 2 tabled by the Commissions The vote was followed The Senate approves See Annex B I refer to the vote by simultaneous ballot of amendment 41.0.2 tabled by Senator Sbrana and other senators The vote was followed The Senate does n't approve See Annex B I would like to refer to the roll call vote by simultaneous vote on Amendment 41.0.4 tabled by the Commissions The vote was followed The Senate approves See Annex B We shall now proceed to the examination of the amendments to Article 42 of the Decree Law which are described We shall now proceed to the vote on Amendment 42.0.1 text 2,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-35.143616,-35.016426,13,would like refer vote simultaneous vote amendment 38.3 text 3 tabled commissions vote followed senate approves see annex b requested would like call simultaneous vote first part amendment 38.4 tabled senator angrisani senators words 2022 5th commission expressed opinion contrary article 81 constitution vote followed senate n't approve see annex b remaining part amendment 38.5 therefore excluded request made call simultaneous vote first part amendment 38.6 tabled senator granato senators words deleted 5th commission expressed opinion contrary article 81 constitution vote followed senate n't approve see annex b remaining part amendment 38.7 therefore excluded would like refer roll call vote simultaneous ballot amendment 38.8 tabled senator granato senators vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 38.11 tabled senators causin pacific vote followed senate n't approve see annex b requested would like refer roll call vote simultaneous ballot amendment 38.19 tabled senators russo vaccaro 5th commission gave opinion contrary article 81 constitution vote followed senate n't approve see annex b requested would like refer roll call vote simultaneous ballot amendment 38.201 tabled senator iannone senators 5th commission gave opinion contrary article 81 constitution vote followed senate n't approve see annex b accepted government g38.1 agenda put vote refer vote simultaneous ballot amendment 38.0.2 tabled senators causin pacific vote followed senate n't approve see annex b shall proceed examination amendment article 39 decree law intended presented would like refer roll call vote simultaneous vote amendment 39.0.1 tabled commissions vote followed senate approves see annex b shall proceed examination amendments article 41 decree law described would like refer vote simultaneous vote amendment 41.0.1 text 2 tabled commissions vote followed senate approves see annex b refer vote simultaneous ballot amendment 41.0.2 tabled senator sbrana senators vote followed senate n't approve see annex b would like refer roll call vote simultaneous vote amendment 41.0.4 tabled commissions vote followed senate approves see annex b shall proceed examination amendments article 42 decree law described shall proceed vote amendment 42.0.1 text 2
#LaRussaIgnazio,I would like to refer to the vote by a simultaneous vote on Amendment 42.0.1 text 2 tabled by the Commissions The vote was followed The Senate approves See Annex B Having been requested I would like to refer to the vote by a simultaneous vote on Amendment 42.0.3 tabled by Senator Lonardo on which the 5th Commission gave an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B Having been requested I would like to refer to the vote by a simultaneous vote on Amendment 42.0.4 tabled by Senator Causin on which the 5th Commission gave an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B I would like to refer to the roll call vote by a simultaneous vote on Amendment 42.0.6 tabled by the Commissions The vote was followed The Senate approves See Annex B I would like to refer to the vote by a simultaneous vote on Amendment No 42.0.10 correct text tabled by the Commissions The vote was followed The Senate approves See Annex B I refer to the vote by a simultaneous vote on amendment 42.0.15 tabled by the Commissions The vote was followed The Senate approves See Annex B I refer to the vote by a simultaneous vote on amendment 42.0.16 text 2 tabled by the Commissions The vote was followed The Senate approves See Annex B I would like to refer to the roll call vote by a simultaneous vote on Amendment 42.0.18 tabled by the Joint Committees The vote was followed The Senate approves See Annex B,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-36.03015,-35.220913,13,would like refer vote simultaneous vote amendment 42.0.1 text 2 tabled commissions vote followed senate approves see annex b requested would like refer vote simultaneous vote amendment 42.0.3 tabled senator lonardo 5th commission gave opinion contrary article 81 constitution vote followed senate n't approve see annex b requested would like refer vote simultaneous vote amendment 42.0.4 tabled senator causin 5th commission gave opinion contrary article 81 constitution vote followed senate n't approve see annex b would like refer roll call vote simultaneous vote amendment 42.0.6 tabled commissions vote followed senate approves see annex b would like refer vote simultaneous vote amendment 42.0.10 correct text tabled commissions vote followed senate approves see annex b refer vote simultaneous vote amendment 42.0.15 tabled commissions vote followed senate approves see annex b refer vote simultaneous vote amendment 42.0.16 text 2 tabled commissions vote followed senate approves see annex b would like refer roll call vote simultaneous vote amendment 42.0.18 tabled joint committees vote followed senate approves see annex b
#CalderoliRoberto,Senator D'Angelo I shall therefore take your floor as an assent to the proposal for a separate vote If there is no dissenting with regard to requests for a split vote we shall proceed to a split vote I want to have the attention of Senator Rossomando in order to have the confidence of what we are going to vote for With respect to the report of the Council until the word necessity is put to the vote the two interceptions with the progressive nn 2521 and 2523 and the reasons why it is proposed to reject them If we vote in favour we shall vote for the second part from the word and until the end of the report If it does n't I 'll see if I can offer you something else In case the first part is rejected I will ask you to supplement as follows the Junta proposes in relation etc. limited to the other six phone calls and with the reasons already exposed only to those keeping separate as you requested the motivations of one from the other I would like to refer to the vote on the first part of the Council 's proposal for elections and parliamentary immunity until the words of necessity The vote was followed The Senate approves See Annex B I would like to refer to the vote on the second part of the proposal of the Assembly for elections and parliamentary immunity from the words in relation to the end The vote was followed The Senate approves See Annex B As already announced I suspend our work until 14.30 The sitting was suspended at 11.28 a.m. and resumed at 2.30 p.m.,#group.L-SP,Lega-Salvini Premier,IT,#orientation.RRF,M,-36.072685,-32.520016,13,senator d'angelo shall therefore take floor assent proposal separate vote dissenting regard requests split vote shall proceed split vote want attention senator rossomando order confidence going vote respect report council word necessity put vote two interceptions progressive nn 2521 2523 reasons proposed reject vote favour shall vote second part word end report n't 'll see offer something else case first part rejected ask supplement follows junta proposes relation etc. limited six phone calls reasons already exposed keeping separate requested motivations one would like refer vote first part council 's proposal elections parliamentary immunity words necessity vote followed senate approves see annex b would like refer vote second part proposal assembly elections parliamentary immunity words relation end vote followed senate approves see annex b already announced suspend work 14.30 sitting suspended 11.28 a.m. resumed 2.30 p.m.
#CalderoliRoberto,I would like to refer to the nominal vote by simultaneous ballot of amendment 1.1 tabled by Senators Malan and La Russa identical to amendments 1.2 tabled by Senator La Mura and other Senators 1.3 tabled by Senator Granato and 1.4 tabled by Senator Paragone The vote was followed The Senate does n't approve See Annex B I would like to refer to the nominal vote by simultaneous ballot of the first part of amendment 1.6 tabled by Senator Granato until the words The vote was followed The Senate does n't approve See Annex B The remaining part and amendment 1.7 are therefore not included I would like to refer to the roll call vote by simultaneous vote on Amendment 1.8 tabled by Senator Granato The vote was followed The Senate does n't approve See Annex B I refer to the roll call vote by simultaneous ballot of amendment 1.5 tabled by Senators Malan and La Russa The vote was followed The Senate does n't approve See Annex B I refer to the roll call vote by simultaneous ballot of amendment 1.9 tabled by Senators Malan and La Russa The vote was followed The Senate does n't approve See Annex B Amendment 1.10 has been withdrawn Having been requested I would like to refer to the roll call vote by simultaneous ballot of amendment 1.11 tabled by Senators Malan and La Russa on which the 5th Commission gave an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B The G1.1 agenda is inadmissible Having been accepted by the Government the G1.12 agenda will not be put to the vote I refer to the vote by simultaneous ballot of amendment 1.0.1 tabled by Senator Granato The vote was followed The Senate does n't approve See Annex B We shall now proceed to the examination of the amendments to Article 2 of the Decree Law which are described on which I invite the rapporteur and the representative of the Government to give their views,#group.L-SP,Lega-Salvini Premier,IT,#orientation.RRF,M,-37.8839,-36.822933,13,would like refer nominal vote simultaneous ballot amendment 1.1 tabled senators malan la russa identical amendments 1.2 tabled senator la mura senators 1.3 tabled senator granato 1.4 tabled senator paragone vote followed senate n't approve see annex b would like refer nominal vote simultaneous ballot first part amendment 1.6 tabled senator granato words vote followed senate n't approve see annex b remaining part amendment 1.7 therefore included would like refer roll call vote simultaneous vote amendment 1.8 tabled senator granato vote followed senate n't approve see annex b refer roll call vote simultaneous ballot amendment 1.5 tabled senators malan la russa vote followed senate n't approve see annex b refer roll call vote simultaneous ballot amendment 1.9 tabled senators malan la russa vote followed senate n't approve see annex b amendment 1.10 withdrawn requested would like refer roll call vote simultaneous ballot amendment 1.11 tabled senators malan la russa 5th commission gave opinion contrary article 81 constitution vote followed senate n't approve see annex b g1.1 agenda inadmissible accepted government g1.12 agenda put vote refer vote simultaneous ballot amendment 1.0.1 tabled senator granato vote followed senate n't approve see annex b shall proceed examination amendments article 2 decree law described invite rapporteur representative government give views
#CalderoliRoberto,"I refer to the nominal vote by simultaneous ballot of amendment 2.1 tabled by Senators Malan and La Russa identical to amendments 2.2 tabled by Senator Granato and 2.3 tabled by Senator Paragone The vote was followed The Senate does n't approve See Annex B I refer to the roll call vote by simultaneous ballot of amendment 2.4 tabled by Senators Malan and La Russa The vote was followed The Senate does n't approve See Annex B I refer to the roll call vote by simultaneous ballot of amendment 2.5 tabled by Senators Malan and La Russa The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 2,500 1 tabled by Senator Lorefice The vote was followed The Senate does n't approve See Annex B We shall now proceed to the vote on Amendment 2,500 2",#group.L-SP,Lega-Salvini Premier,IT,#orientation.RRF,M,-37.314156,-37.107944,13,"refer nominal vote simultaneous ballot amendment 2.1 tabled senators malan la russa identical amendments 2.2 tabled senator granato 2.3 tabled senator paragone vote followed senate n't approve see annex b refer roll call vote simultaneous ballot amendment 2.4 tabled senators malan la russa vote followed senate n't approve see annex b refer roll call vote simultaneous ballot amendment 2.5 tabled senators malan la russa vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 2,500 1 tabled senator lorefice vote followed senate n't approve see annex b shall proceed vote amendment 2,500 2"
#CalderoliRoberto,"I understand that everyone living in the islands wants to sign the amendment If you send me a sheet with the list of subscribers you write them down disciplinedly I refer to the vote by simultaneous ballot of amendment 2,500 26 tabled by Senator Lorefice and other senators The vote was followed The Senate approves See Annex B I refer to the vote by simultaneous ballot of amendment 2,500 27 tabled by Senator Lorefice The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 2,500 28 tabled by Senator Lorefice The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 2,500 29 tabled by Senator Lorefice The vote was followed The Senate does n't approve See Annex B I refer to the vote by simultaneous ballot of amendment 2,500/ 30 tabled by Senator Lorefice The vote was followed The Senate does n't approve See Annex B As a request has been made I would like to call for a simultaneous vote on Amendment 2,500 31 tabled by Senator Lorefice on which the 5th Commission has expressed an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B We move on to amendment 2,500 32 on which the 5th Commission has expressed an opinion contrary to Article 81 of the Constitution",#group.L-SP,Lega-Salvini Premier,IT,#orientation.RRF,M,-34.144993,-32.86487,13,"understand everyone living islands wants sign amendment send sheet list subscribers write disciplinedly refer vote simultaneous ballot amendment 2,500 26 tabled senator lorefice senators vote followed senate approves see annex b refer vote simultaneous ballot amendment 2,500 27 tabled senator lorefice vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 2,500 28 tabled senator lorefice vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 2,500 29 tabled senator lorefice vote followed senate n't approve see annex b refer vote simultaneous ballot amendment 2,500/ 30 tabled senator lorefice vote followed senate n't approve see annex b request made would like call simultaneous vote amendment 2,500 31 tabled senator lorefice 5th commission expressed opinion contrary article 81 constitution vote followed senate n't approve see annex b move amendment 2,500 32 5th commission expressed opinion contrary article 81 constitution"
#CalderoliRoberto,"Having been accepted by the Government the agenda G2.1500/32 text 2 will not be put to the vote I refer to the vote by simultaneous ballot of amendment 2,500 33 tabled by Senator Lorefice The vote was followed The Senate does n't approve See Annex B As a request has been made I would like to call for a simultaneous vote on Amendment 2,500 35 tabled by Senator Lorefice on which the 5th Commission has expressed an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B I would like to refer to the nominal vote by simultaneous vote of amendment 2,500 tabled by the Commission in the amended text The vote was followed The Senate approves See Annex B We shall now proceed to the examination of the amendments to Article 3 of the Decree Law which are intended to be presented and on which I invite the rapporteur and the representative of the Government to speak",#group.L-SP,Lega-Salvini Premier,IT,#orientation.RRF,M,-35.782013,-31.485746,13,"accepted government agenda g2.1500/32 text 2 put vote refer vote simultaneous ballot amendment 2,500 33 tabled senator lorefice vote followed senate n't approve see annex b request made would like call simultaneous vote amendment 2,500 35 tabled senator lorefice 5th commission expressed opinion contrary article 81 constitution vote followed senate n't approve see annex b would like refer nominal vote simultaneous vote amendment 2,500 tabled commission amended text vote followed senate approves see annex b shall proceed examination amendments article 3 decree law intended presented invite rapporteur representative government speak"
#CalderoliRoberto,"Senator Giarrusso tells me that he was wrong to vote so we note the correction Amendments 3.1 3.2 3.3 and 3.4 are precluded by the adoption of amendment 2,500 in the amended text I would like to refer to the roll call vote by simultaneous ballot of Amendment 3.5 tabled by Senators Malan and La Russa The vote was followed The Senate does n't approve See Annex B I would like to refer to the roll call vote by simultaneous vote on Amendment 3.6 tabled by Senators Malan and La Russa The vote was followed The Senate does n't approve See Annex B I would like to refer to the roll call vote by simultaneous vote on Amendment 3.7 tabled by Senators Malan and La Russa The vote was followed The Senate does n't approve See Annex B I would like to refer to the roll call vote by simultaneous vote on Amendment 3.8 tabled by Senator Granato The vote was followed The Senate does n't approve See Annex B Agenda G3.1 has been withdrawn Having been requested I would like to refer to the vote by a simultaneous vote on Amendment 3.0.1 tabled by Senator Granato on which the 5th Commission gave an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B Having been requested I would like to refer to the roll call vote by simultaneous ballot of Amendment 3.0.120 tabled by Senator Granato on which the 5th Commission gave an opinion contrary to Article 81 of the Constitution The vote was followed The Senate does n't approve See Annex B Let us move on to Amendment 3.0.121 on which the 5th Commission has expressed an opinion contrary to Article 81 of the Constitution Having been requested we shall proceed to the vote",#group.L-SP,Lega-Salvini Premier,IT,#orientation.RRF,M,-32.791794,-37.397617,13,"senator giarrusso tells wrong vote note correction amendments 3.1 3.2 3.3 3.4 precluded adoption amendment 2,500 amended text would like refer roll call vote simultaneous ballot amendment 3.5 tabled senators malan la russa vote followed senate n't approve see annex b would like refer roll call vote simultaneous vote amendment 3.6 tabled senators malan la russa vote followed senate n't approve see annex b would like refer roll call vote simultaneous vote amendment 3.7 tabled senators malan la russa vote followed senate n't approve see annex b would like refer roll call vote simultaneous vote amendment 3.8 tabled senator granato vote followed senate n't approve see annex b agenda g3.1 withdrawn requested would like refer vote simultaneous vote amendment 3.0.1 tabled senator granato 5th commission gave opinion contrary article 81 constitution vote followed senate n't approve see annex b requested would like refer roll call vote simultaneous ballot amendment 3.0.120 tabled senator granato 5th commission gave opinion contrary article 81 constitution vote followed senate n't approve see annex b let us move amendment 3.0.121 5th commission expressed opinion contrary article 81 constitution requested shall proceed vote"
