speaker_id,speeches,party_id,party_name,county,orientation,sex,x0,x1,cluster,speeches_cleaned
#EmilioJesúsDelValleRodríguez,"With the coming of the presidency Ladies and gentlemen representatives of the Foral Community of Navarre the VOX Parliamentary Group has tabled an amendment to the full return to the Government of the draft law amending Law 28/1990 of 26 December approving the Economic Convention between the State and the Foral Community of Navarre My parliamentary group has opposed its direct processing and single reading because we believe that although the Constitutional Court has endorsed the use of this special procedure for this type of legislation it is no less true that nothing prevents the use of the ordinary legislative procedure A procedure is being used to allow the plenary in a single debate to approve an initiative without having to go through the previous steps of the Commission and the Commission This fact has been unanimously criticised by the doctrine an objection which we share in its entirety in so far as it imposes a severe restriction on the legislative powers of Members and groups and results in the exercise of the legislative function of this Parliament In this sense the House 's activity is limited to a single examination and vote on the initiative taken so that the condition on the power of debate and parliamentary discussion is clear to such an extent that some authors argue that the use of this procedure makes the House a mere body of ratification or rejection restricting its own deliberative capacity Ladies and gentlemen today we are going to pass a law of which we have no more information than that derived from its own text because once again the debate has been stolen from this Parliament and any explanation has been avoided as to the technical aspects of the proposed reform its economic and social impact as well as the calculation of its contribution to the Navarra Foral Community The equations and variables to be taken into account for the calculation of the foral contribution reveal a mathematical maze of impossible understanding for ordinary citizens On June 7 2018 the newly appointed Minister of Finance Maria Jesús Montero said publicly that the issue of the Basque quota on which she had shown reluctance in the past must be transparent she said that the autonomous communities had had manifestly insufficient resources in recent years and she advocated with regard to the Basque quota and the Navarra contribution why it is clearly explained how their calculations are carried out Literally he said It has to be explained transparently how calculations are made It has never been fully explained how the services provided by the State are valued It is important that it is taken into account at this moment when we live Where is that transparency Minister Again opacity opacity and opacity It is the most opaque government in Spanish democratic history and it is not acceptable for members of the Congress of Deputies to ignore the tricks traps and some falsehoods contained in the law that we are discussing today Minister we want light where you want darkness Ladies and gentlemen for this new amendment of the economic agreement with Navarre and it is the sixth as the Minister has already said the Government is delegating new powers to the outside community in tax matters extending in various ways the assumptions that fall under its competence some as relevant as allowing the region to manage VAT on electronic commerce and so called Tobin and Google fees In doing so the Government is delving into the serious asymmetries between the common system and the foral regime which in turn involve significant inequalities between the Spanish and grant unjustified financial privileges to those subject to the foral regime In the face of this VOX proposes a State at the service of the unit of Spain in which there are no differences between regions or between Spaniards depending on the place in which they reside or work On the contrary it is necessary to strengthen links between Spaniards and ensure equality between them in order to ensure the prosperity coexistence and well being of our homeland and to achieve a modern State in which there are no eighteen different legal systems It is clear that the persistence of alleged regional historical rights covered by the first additional provision of the Constitution which translates into the existence of a peculiar fiscal regime only deepens the inequality between the Spanish It is therefore necessary to abolish legal privileges such as the one constituted by the economic agreement which in the present case involves opposing the processing of this bill which postulates its updating Ladies and gentlemen the bill is also a further sign of the inconsistency that characterizes the Spanish left In November 2017 the current Minister of Finance and Public Service Maria Jesús Montero asked the then Minister Mr Montoro when she was a Finance Advisor of the Board of Andalusia who will end the outlaw privileges and literally demanded that she Address a recalculation of the Basque quota and the Navarra contribution so that the recognition of their outlaw rights do not translate into unjustified financial privileges Obviously the Minister 's request today did not provide for the future government of her party to rest in the PNV and EH Bildu Alain Cuenca director general of the Institute of Fiscal Studies and secretary of the committee of experts for tax reform already in 2017 denounced to the Ombudsman the unconstitutionality of the system and stated literally the following The calculation of the Basque quota presents errors errors and invented data and allows the Basque Country and also Navarre to receive money from the rest of Spain Ladies and gentlemen Article 31 of the Spanish Constitution stipulates that all Spaniards shall contribute to the maintenance of public expenditure in accordance with their economic capacity through a fair tax system inspired by the principles of equality and progressive This equality must be interpreted in accordance with article 14 which states Spanish are equal before the law without discrimination on grounds of nationality race sex religion opinion or any other personal or social condition or circumstance Also in line with article 139 according to which All Spaniards have the same rights and obligations in any part of the territory of the State Together with the principle of equality between all Spaniards the principle of interterritorial solidarity set out in article 138 of the Constitution requires the State to ensure 'an adequate and fair economic balance between the various parts of the Spanish territory which implies that the differences between the statutes of the different autonomous communities cannot in any case imply economic or social privileges Well such rules are exceptions for the Basque and Navarra provinces with the first additional provision of the Constitution a special law without comparison in comparative law to which the tenor the Constitution protects and respects the historical rights of the outlying territories Ladies and gentlemen asymmetries which involve significant inequalities between Spaniards and privileges for those subject to the outlaw regime have been repeatedly highlighted by both the doctrine and the national and European courts Some examples that this is a privileged system for Navarre are as follows First example de facto separated marriage with two minor children The husband resides outside the Community of Navarre and the wife with the children in Navarra territory If the children are dependent on him it shall be understood that the husband also resides in Navarre for tax purposes article 8.3 b of Law 28/1990 Second example marriage that opts for joint taxation The wife usually works and resides in Logroño has annual gross salaries of 45 000 euros and her liquidated base for the purposes of IRPF is 27 000 according to her personal circumstances and the regulations of La Rioja The husband usually works and resides in Pamplona has an annual gross remuneration of 40,000 euros that is 5000 less than his wife and his liquidated base for the purposes of IRPF is 29,000 euros that is 2000 more than his wife 's according in fact to his personal circumstances and to Navarra 's tax regulations It is therefore for the Foral Community of Navarre to levy the tax and this is determined by Article 9.2 of Law 28/1990 Third example a company with a registered office and a prosecutor in Madrid and which temporarily operates exclusively in Navarre although its social purpose allows it to do so throughout the national territory Its total volume of operations in the previous year has exceeded EUR 10 million and taxed corporation tax in Navarre Article 19.1 b of Law 28/1990 Fourth and last example wooden furniture manufacturing company with registered office in Santander The furniture is manufactured in its Santander factory but is varnished and packaged for distribution to retailers on a ship located in Pamplona and the latter accounts for approximately 12 of the total manufacturing process An operation carried out in Navarre for tax purposes Article 21 A 1st of Law 28/1990 In short a modern State needs to be at the service of unity and equality and should not be subject to different tax regimes for the different regions which protected from a supposed historical origin perpetuate inequalities between Spaniards distort national unity and make some Spaniards better than others because they were born in one or another region Thus VOX understands that equality between Spaniards and national unity makes it necessary to oppose this regime and any of its renewals On the basis of the foregoing we call for the Government to be returned to the draft law which is the subject of this amendment I shall conclude Mr President Thank God in Spain as in Europe is the time of patriots Thank you very much",#party.Vox,Vox,ES,#orientation.RRF,M,-4.2592783,-13.333887,7,"coming presidency ladies gentlemen representatives foral community navarre vox parliamentary group tabled amendment full return government draft law amending law 28/1990 26 december approving economic convention state foral community navarre parliamentary group opposed direct processing single reading believe although constitutional court endorsed use special procedure type legislation less true nothing prevents use ordinary legislative procedure procedure used allow plenary single debate approve initiative without go previous steps commission commission fact unanimously criticised doctrine objection share entirety far imposes severe restriction legislative powers members groups results exercise legislative function parliament sense house 's activity limited single examination vote initiative taken condition power debate parliamentary discussion clear extent authors argue use procedure makes house mere body ratification rejection restricting deliberative capacity ladies gentlemen today going pass law information derived text debate stolen parliament explanation avoided technical aspects proposed reform economic social impact well calculation contribution navarra foral community equations variables taken account calculation foral contribution reveal mathematical maze impossible understanding ordinary citizens june 7 2018 newly appointed minister finance maria jesús montero said publicly issue basque quota shown reluctance past must transparent said autonomous communities manifestly insufficient resources recent years advocated regard basque quota navarra contribution clearly explained calculations carried literally said explained transparently calculations made never fully explained services provided state valued important taken account moment live transparency minister opacity opacity opacity opaque government spanish democratic history acceptable members congress deputies ignore tricks traps falsehoods contained law discussing today minister want light want darkness ladies gentlemen new amendment economic agreement navarre sixth minister already said government delegating new powers outside community tax matters extending various ways assumptions fall competence relevant allowing region manage vat electronic commerce called tobin google fees government delving serious asymmetries common system foral regime turn involve significant inequalities spanish grant unjustified financial privileges subject foral regime face vox proposes state service unit spain differences regions spaniards depending place reside work contrary necessary strengthen links spaniards ensure equality order ensure prosperity coexistence well homeland achieve modern state eighteen different legal systems clear persistence alleged regional historical rights covered first additional provision constitution translates existence peculiar fiscal regime deepens inequality spanish therefore necessary abolish legal privileges one constituted economic agreement present case involves opposing processing bill postulates updating ladies gentlemen bill also sign inconsistency characterizes spanish left november 2017 current minister finance public service maria jesús montero asked minister mr montoro finance advisor board andalusia end outlaw privileges literally demanded address recalculation basque quota navarra contribution recognition outlaw rights translate unjustified financial privileges obviously minister 's request today provide future government party rest pnv eh bildu alain cuenca director general institute fiscal studies secretary committee experts tax reform already 2017 denounced ombudsman unconstitutionality system stated literally following calculation basque quota presents errors errors invented data allows basque country also navarre receive money rest spain ladies gentlemen article 31 spanish constitution stipulates spaniards shall contribute maintenance public expenditure accordance economic capacity fair tax system inspired principles equality progressive equality must interpreted accordance article 14 states spanish equal law without discrimination grounds nationality race sex religion opinion personal social condition circumstance also line article 139 according spaniards rights obligations part territory state together principle equality spaniards principle interterritorial solidarity set article 138 constitution requires state ensure 'an adequate fair economic balance various parts spanish territory implies differences statutes different autonomous communities cannot case imply economic social privileges well rules exceptions basque navarra provinces first additional provision constitution special law without comparison comparative law tenor constitution protects respects historical rights outlying territories ladies gentlemen asymmetries involve significant inequalities spaniards privileges subject outlaw regime repeatedly highlighted doctrine national european courts examples privileged system navarre follows first example de facto separated marriage two minor children husband resides outside community navarre wife children navarra territory children dependent shall understood husband also resides navarre tax purposes article 8.3 b law 28/1990 second example marriage opts joint taxation wife usually works resides logroño annual gross salaries 45 000 euros liquidated base purposes irpf 27 000 according personal circumstances regulations la rioja husband usually works resides pamplona annual gross remuneration 40,000 euros 5000 less wife liquidated base purposes irpf 29,000 euros 2000 wife 's according fact personal circumstances navarra 's tax regulations therefore foral community navarre levy tax determined article 9.2 law 28/1990 third example company registered office prosecutor madrid temporarily operates exclusively navarre although social purpose allows throughout national territory total volume operations previous year exceeded eur 10 million taxed corporation tax navarre article 19.1 b law 28/1990 fourth last example wooden furniture manufacturing company registered office santander furniture manufactured santander factory varnished packaged distribution retailers ship located pamplona latter accounts approximately 12 total manufacturing process operation carried navarre tax purposes article 21 1st law 28/1990 short modern state needs service unity equality subject different tax regimes different regions protected supposed historical origin perpetuate inequalities spaniards distort national unity make spaniards better others born one another region thus vox understands equality spaniards national unity makes necessary oppose regime renewals basis foregoing call government returned draft law subject amendment shall conclude mr president thank god spain europe time patriots thank much"
#IvánEspinosaDeLosMonterosDeSimón,Madam President on the basis of Rule 72 in relation to Rule 71 for personal remarks made to me in the previous point by Mrs Vidal which discussed the working conditions of domestic workers,#party.Vox,Vox,ES,#orientation.RRF,M,-6.4876256,-6.963959,7,madam president basis rule 72 relation rule 71 personal remarks made previous point mrs vidal discussed working conditions domestic workers
#IvánEspinosaDeLosMonterosDeSimón,With regard to Rule 72 I would like it to be established in this House for the future if the extreme right extreme right and fascist terms are accepted or not mentioned as I understand they are mentioned to the group in this House which considers them extremely aggressive which is the VOX Parliamentary Group I want to make it clear from here to the future whether these terms are tolerated or not,#party.Vox,Vox,ES,#orientation.RRF,M,-3.7872534,-7.7537694,7,regard rule 72 would like established house future extreme right extreme right fascist terms accepted mentioned understand mentioned group house considers extremely aggressive vox parliamentary group want make clear future whether terms tolerated
#FranciscoJavierOrtegaSmithMolina,Madam President thank you very much I am asking for the floor under article 71 in connection with article 72 for a serious offence against a Member of Parliament,#party.Vox,Vox,ES,#orientation.RRF,M,-6.4895625,-7.0283628,7,madam president thank much asking floor article 71 connection article 72 serious offence member parliament
#RubénSilvanoMansoOlivar,have its location and that will only result in losses that the State the State already alone will bear because the shareholders have lost everything they had to put on and the private ones withdraw We cannot participate as you will understand in this assault on public flows perhaps you do because you have done so in the past Thank you very much,#party.Vox,Vox,ES,#orientation.RRF,M,0.48287582,-15.623272,7,location result losses state state already alone bear shareholders lost everything put private ones withdraw cannot participate understand assault public flows perhaps done past thank much
#CalandriniNicola,Mr President we are proud and delighted to speak today on a subject for which a bill of parliamentary initiative is finally being called into question In fact as you know Mr Undersecretary it has unfortunately not been possible in recent years since we have been clogged up by the urgent decree that has not allowed us to do the work that Parliament is called upon to do to put the initiative of its Members at the centre This is a happy moment for us a time when a bill signed by one of our colleagues Senator Iannone of the Brothers of Italy introduces a change in the Constitution aimed at recognizing the importance of sport filling a serious present gap evidently before this moment Brothers of Italy through this amendment demanded that Article 32 of the Constitution be added a paragraph that would protect sports activities and guarantee access to sports practice The original text stated The Republic also protects health through the promotion of activities aimed at engaging and developing the psychomotor skills of people and facilitates access to sports practice With this reading sport and health are made complementary to each other and therefore sport is recognized and counted among fundamental constitutional rights such as education health and environmental protection bearer of values such as fair competition and solidarity Italy clearly adapts to the Treaty on the Functioning of the European Union that the Union contributes to the promotion of European profiles of sport taking into account its specific features its structures based on volunteering and its social and educational function Italy with the approval of this amendment to the Constitution would also make a further step forward compared to other European countries since the recognition of the value of sport in the Constitution to date exists only in a few European states such as Bulgaria Croatia Greece Lithuania Poland Portugal Romania Spain and Hungary The text submitted to the Assembly is the summary of a series of different but convergent constitutional bills presented by various different parliamentary groups and proposes through its only article to add a paragraph to Article 33 of the Constitution The provision provides that the Republic recognizes the educational social and promotional value of the psychophysical well being of sports activity in all its forms The content of this value is then declined in three directions that are not in hierarchical relationship with each other but equiordained and complementary The placement in Article 33 made it preferable to indicate first the educational value for the growth and training of the person This is accompanied by social value sport is often an antidote to degradation and social exclusion it is the basis of countless realities in the third sector and in general it is a powerful factor of aggregation at all levels including the entire national community Finally there is the value for health declined from the text in the most specific terms of promoting psychophysical well being to indicate a positive understanding of the concept of health not only as absence of pathologies but as an improvement of the physical and mental conditions of each individual We hope Mr President in Office that the approval of this amendment will take place soon to this end everyone 's cooperation will be important In our view before the end of this parliamentary term we could have this rule in the Constitution This will depend on the will of Parliament but also of the Government The successive governments over the years seem to have recognized the value of sport only when Italy won the European Football Championship when Berrettini arrived in the final at Wimbledon or when the Ferrari returned to make their fans dream again Sport before being passionate must be well being sport arrives where state and institutions often fail to reach helping to spread the values on which our national identity is based For Brothers of Italy it is not a question of a flag because for us sport is exactly the opposite It is no coincidence that Giorgia Meloni in these years of pandemic has asked several times to have the sport taken up again obviously in safety not as access to the stadium but as a sport activity Sport in fact is life and it makes no sense to have facilities gyms and swimming pools closed and see public transport full of people In this regard our national leader in these years of pandemics has waged a battle Mr Undersecretary before the pandemic sport generated 4 of our national gross domestic product Now he is on his knees many realities have closed down and those who resist very often do so in the total indifference of the State who has not been able to give strong and concrete help and indeed with the history of the super greenpass has cut out many teenagers many of our children from sports activities interrupting dreams ambitions but also strong occasions of sociality 17.28 Followed by Mr Calandrini We of Brothers of Italy hope that the approval of the norm and its incorporation into the Constitution will also help to avoid such distortions in the future We hope then that the adoption of the bill will be the beginning of the reversal of a path with greater attention to politics in the world of sport and perhaps also that it will be evident in the restoration of a Ministry dedicated to this competence,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-2.852893,-16.13997,7,mr president proud delighted speak today subject bill parliamentary initiative finally called question fact know mr undersecretary unfortunately possible recent years since clogged urgent decree allowed us work parliament called upon put initiative members centre happy moment us time bill signed one colleagues senator iannone brothers italy introduces change constitution aimed recognizing importance sport filling serious present gap evidently moment brothers italy amendment demanded article 32 constitution added paragraph would protect sports activities guarantee access sports practice original text stated republic also protects health promotion activities aimed engaging developing psychomotor skills people facilitates access sports practice reading sport health made complementary therefore sport recognized counted among fundamental constitutional rights education health environmental protection bearer values fair competition solidarity italy clearly adapts treaty functioning european union union contributes promotion european profiles sport taking account specific features structures based volunteering social educational function italy approval amendment constitution would also make step forward compared european countries since recognition value sport constitution date exists european states bulgaria croatia greece lithuania poland portugal romania spain hungary text submitted assembly summary series different convergent constitutional bills presented various different parliamentary groups proposes article add paragraph article 33 constitution provision provides republic recognizes educational social promotional value psychophysical well sports activity forms content value declined three directions hierarchical relationship equiordained complementary placement article 33 made preferable indicate first educational value growth training person accompanied social value sport often antidote degradation social exclusion basis countless realities third sector general powerful factor aggregation levels including entire national community finally value health declined text specific terms promoting psychophysical well indicate positive understanding concept health absence pathologies improvement physical mental conditions individual hope mr president office approval amendment take place soon end everyone 's cooperation important view end parliamentary term could rule constitution depend parliament also government successive governments years seem recognized value sport italy european football championship berrettini arrived final wimbledon ferrari returned make fans dream sport passionate must well sport arrives state institutions often fail reach helping spread values national identity based brothers italy question flag us sport exactly opposite coincidence giorgia meloni years pandemic asked several times sport taken obviously safety access stadium sport activity sport fact life makes sense facilities gyms swimming pools closed see public transport full people regard national leader years pandemics waged battle mr undersecretary pandemic sport generated 4 national gross domestic product knees many realities closed resist often total indifference state able give strong concrete help indeed history super greenpass cut many teenagers many children sports activities interrupting dreams ambitions also strong occasions sociality 17.28 followed mr calandrini brothers italy hope approval norm incorporation constitution also help avoid distortions future hope adoption bill beginning reversal path greater attention politics world sport perhaps also evident restoration ministry dedicated competence
#PepePasquale,PEPE L SP PSd Az Mr President on behalf of the Group to which I belong Lega Salvini Premier Partito Sardo d'Azione and also on my personal behalf as a lucano I have the honour to recall in this House a very authoritative personality important for Basilicata Senator Romualdo Coviello who left us a few days ago a personality that has done so much for our region and in a spirit of unity of the nation also for the whole of the Mezzogiorno Mr President you mentioned the institutional path of Senator Romualdo Coviello I would like to add that he has been one of the constituents of the Basilicata Region a region that has administered continuously for twenty five years covering both executive and executive roles as city councilor and of representation par excellence such as that of President of the Regional Council I also repeat the fact that he has been an excellent parliamentary representative of this branch of Parliament for another twenty years where he has been able to bring the demands of his territory that territory that was in distress in difficulty with respect to the rest of the country and that he had to catch up with a delay that could no longer be justified He has been able to combine the institutional role as has just been said with the political role I was n't lucky enough to know him personally but I 've heard about him so much and well They tell me he did n't disdain political militancy at all Mr Pittella used to say that he knew how to look far away but he also knew how to keep his ears on the ground as they say and therefore to be close to the territory and to his own people in addition to his academic commitment All this led him to carry forward the theory of a self propulsive development of our Region a theory that I think is very current Surely today we would have been on different political sides but this condition would not have prevented us from looking at it and confronting it with respect because respect deserved it all As a young institutional representative of Basilicata I address the following wish meanwhile to me and to the entire Lucanian ruling class that begins to undertake a journey if I were to borrow a teaching from Senator Romualdo Coviello it would be to carry out political and institutional commitment with dedication with passion and so much study that never hurts For this reason on behalf of and on behalf of the Lega Salvini Group Premier Partito Sardo d'Azione he reaches the children of the late Senator Romualdo Coviello his family and all his loved ones our heartfelt respectful affectionate and heartfelt greeting,#group.L-SP,Lega-Salvini Premier,IT,#orientation.RRF,M,3.6209743,-7.170387,7,pepe l sp psd az mr president behalf group belong lega salvini premier partito sardo d'azione also personal behalf lucano honour recall house authoritative personality important basilicata senator romualdo coviello left us days ago personality done much region spirit unity nation also whole mezzogiorno mr president mentioned institutional path senator romualdo coviello would like add one constituents basilicata region region administered continuously twenty five years covering executive executive roles city councilor representation par excellence president regional council also repeat fact excellent parliamentary representative branch parliament another twenty years able bring demands territory territory distress difficulty respect rest country catch delay could longer justified able combine institutional role said political role n't lucky enough know personally 've heard much well tell n't disdain political militancy mr pittella used say knew look far away also knew keep ears ground say therefore close territory people addition academic commitment led carry forward theory self propulsive development region theory think current surely today would different political sides condition would prevented us looking confronting respect respect deserved young institutional representative basilicata address following wish meanwhile entire lucanian ruling class begins undertake journey borrow teaching senator romualdo coviello would carry political institutional commitment dedication passion much study never hurts reason behalf behalf lega salvini group premier partito sardo d'azione reaches children late senator romualdo coviello family loved ones heartfelt respectful affectionate heartfelt greeting
#LaRussaIgnazio,Perhaps not giving the government representative back for a majority member is a good thing,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-5.146981,-10.469082,7,perhaps giving government representative back majority member good thing
#LaRussaIgnazio,Mr Undersecretary in summary you gave a favourable opinion with a request for reformulation on a number of points I ask Senators Binetti and Fregolent if they accept such reformulations,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-2.8759904,-11.383326,7,mr undersecretary summary gave favourable opinion request reformulation number points ask senators binetti fregolent accept reformulations
#LaRussaIgnazio,Senator you can rest assured because on real issues Parliament has always had attention This is an indiscretion and there will be spaces that the Regulation allows for any topic,#group.FdI,Fratelli d'Italia,IT,#orientation.RRF,M,-1.0058737,-11.453019,7,senator rest assured real issues parliament always attention indiscretion spaces regulation allows topic
